Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Ecoregion_Name,Country_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency
7568,11.8083888888889,123.941944444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,2771.8,0.0,0.0982,55.507017
7569,11.8131944444444,123.977361111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,584.84,0.0,0.100733325,55.507017
7570,11.8135555555556,123.977138888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,562.12,0.0,0.100733325,55.507017
7571,11.8340833333333,124.066666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,103.63,0.0,0.0785,55.65636
7572,11.8365555555556,124.097777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,351.08,0.0,0.0805,48.354161
7573,11.8368055555556,124.097722222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,354.45,0.0,0.0805,48.354161
7574,11.8368055555556,124.097833333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,346.28,0.0,0.0805,48.354161
7575,11.8374444444444,124.099166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,279.76,0.0,0.0805,48.354161
7576,11.83825,124.098305555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,417.09,0.0,0.0805,48.354161
7577,11.8508333333333,124.069666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,191.68,0.0,0.0759,55.65636
7578,11.8546666666667,124.069222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,82.16,0.0,0.076,55.65636
7579,11.85475,124.069305555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,80.54,0.0,0.076,55.65636
7580,11.9098611111111,120.051944444444,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,102.44,0.0,0.0559,52.110829
7581,11.9134722222222,120.036666666667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,226.14,0.0,0.0551,52.110829
7582,11.9634722222222,120.177972222222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,185.64,0.0,0.0571,52.849609
7583,11.9644166666667,120.182277777778,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,149.4,0.0,0.0582,52.849609
7584,11.9651111111111,121.906694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1271.56,0.0,0.0628,56.604335
7585,11.9680277777778,120.064444444444,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,108.55,0.0,0.0579,52.849609
7586,11.9755555555556,120.077833333333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,44.02,0.0,0.0579,52.849609
7587,11.9806944444444,121.902805555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,470.11,0.0,0.0628,56.604335
7588,11.9837222222222,120.231694444444,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,93.25,0.0,0.0598,52.849609
7589,12.1157777777778,123.473694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,8783.03,0.0,0.115881972,55.948994
7590,12.1305833333333,123.471333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,8214.13,0.0,0.141473427,55.948994
7591,12.1362777777778,123.477055555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,8255.99,0.0,0.141473427,55.948994
7592,12.1568333333333,123.412166666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1222.01,0.0,0.135103464,58.516644
7593,12.1568888888889,123.412472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1203.42,0.0,0.135103464,58.516644
7594,12.2140277777778,121.279527777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,76.65,0.0,0.0666,53.792949
7595,12.2428611111111,121.282416666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,20.3,0.0,0.0666,53.792949
7596,12.2633333333333,121.387194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,49.31,0.0,0.06,53.73858
7597,12.2656388888889,121.274611111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,96.79,0.0,0.0909,53.73858
7598,12.3172777777778,121.358722222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,394.15,0.0,0.0697,53.73858
7599,12.3829166666667,121.452333333333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,127.68,0.0,0.0569,54.439787
7600,12.5315555555556,124.10525,Pacific,Central Indo-Pacific,North Philippines,Philippines,3.83,0.0,0.0541,50.197149
7601,12.5478055555556,124.118833333333,Pacific,Central Indo-Pacific,North Philippines,Philippines,103.88,0.0,0.0442,50.197149
7602,12.6664166666667,120.413277777778,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,320.2,0.0,0.044,54.48972
7603,12.6677222222222,120.410277777778,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,668.97,2.0,0.0419,54.418964
7604,13.2152777777778,120.527777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,924.24,2.0,0.036891583,51.507146
7605,13.4176111111111,121.144777777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,867.8,0.0,0.0982,54.258213
7606,13.4199444444444,121.151972222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,745.03,0.0,0.0982,54.258213
7607,13.4207777777778,121.15025,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,948.43,0.0,0.0982,54.258213
7608,13.42175,121.148277777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,1175.4,0.0,0.0982,54.258213
7609,13.4406944444444,121.215138888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,240.87,0.0,0.0774,54.258213
7610,13.4419444444444,121.215388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,259.07,0.0,0.0774,54.258213
7611,13.4441944444444,121.216222222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,257.01,0.0,0.0774,54.258213
7612,13.4779166666667,120.971694444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,32.07,0.0,0.0865,55.56785
7613,13.481,120.971111111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,85.52,0.0,0.0865,55.56785
7614,13.5096666666667,120.956666666667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,301.73,0.0,0.078,56.23467
7615,13.5140277777778,120.960805555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,79.97,0.0,0.0903,56.23467
7616,13.5170833333333,120.992,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,132.41,0.0,0.0903,56.23467
7617,13.5196944444444,120.955277777778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,109.5,0.0,0.078,56.23467
7618,13.5220555555556,120.975388888889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,148.25,0.0,0.0903,56.23467
7619,13.5222222222222,120.950472222222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,135.28,0.0,0.078,56.23467
7620,13.5225833333333,120.985555555556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,96.97,0.0,0.0903,56.23467
7621,13.5245555555556,120.980194444444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,247.57,0.0,0.0903,56.23467
7622,13.5247222222222,120.981111111111,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,266.1,0.0,0.0903,56.23467
7623,13.6273611111111,121.057166666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,113.31,0.0,0.116156667,55.829143
7624,13.6282777777778,121.061222222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,100.29,0.0,0.116156667,55.829143
7625,13.6293888888889,121.063166666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,128.36,0.0,0.116156667,55.829143
7626,13.63075,121.054027777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,79.23,0.0,0.116156667,55.829143
7627,13.6330277777778,121.043638888889,Pacific,Central Indo-Pacific,North Philippines,Philippines,57.51,0.0,0.116156667,55.829143
7628,13.6591666666667,122.792055555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,89.87,0.0,0.0683,56.79314
7629,13.6642222222222,120.868611111111,Pacific,Central Indo-Pacific,North Philippines,Philippines,94.72,0.0,0.078015028,55.829143
7630,13.68825,120.841305555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,46.07,0.0,0.0716,54.951977
7631,13.6906388888889,120.889055555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,30.22,0.0,0.134200007,54.951977
7632,13.7041111111111,120.875777777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,289.78,0.0,0.134200007,54.951977
7633,13.7079722222222,120.874305555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,122.35,0.0,0.0716,54.951977
7634,13.71425,120.871611111111,Pacific,Central Indo-Pacific,North Philippines,Philippines,134.22,0.0,0.0654,54.951977
7635,13.7178333333333,120.872527777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,71.92,0.0,0.0654,54.951977
7636,13.7244166666667,120.880416666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,11.73,0.0,0.0806,54.951977
7637,13.7281944444444,120.883805555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,31.07,0.0,0.0794,54.951977
7638,13.7335,122.828888888889,Pacific,Central Indo-Pacific,North Philippines,Philippines,307.44,0.0,0.0603,57.695939
7639,13.7737222222222,120.644277777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,708.86,0.0,0.0588,49.727516
7640,13.7764444444444,120.645194444444,Pacific,Central Indo-Pacific,North Philippines,Philippines,503.37,0.0,0.0588,49.727516
7641,13.7833333333333,120.677222222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,257.76,0.0,0.064,54.659587
7642,13.7990833333333,120.676694444444,Pacific,Central Indo-Pacific,North Philippines,Philippines,347.14,0.0,0.0639,54.659587
7643,13.7995833333333,120.673638888889,Pacific,Central Indo-Pacific,North Philippines,Philippines,84.34,0.0,0.0639,54.659587
7644,13.8033888888889,120.911611111111,Pacific,Central Indo-Pacific,North Philippines,Philippines,62.09,0.0,0.0658,52.233779
7645,13.8138611111111,120.9085,Pacific,Central Indo-Pacific,North Philippines,Philippines,57.05,0.0,0.0658,52.233779
7646,13.895,120.607027777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,1428.37,2.0,0.0569,51.910291
7647,13.9697222222222,120.601722222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,273.09,1.0,0.0572,52.667795
7648,13.9716388888889,120.601666666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,228.79,1.0,0.0572,52.667795
7649,13.975,120.608888888889,Pacific,Central Indo-Pacific,North Philippines,Philippines,121.0,1.0,0.0572,52.667795
7650,13.9780833333333,120.616055555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,989.79,0.0,0.0572,52.667795
7651,13.9816666666667,120.618888888889,Pacific,Central Indo-Pacific,North Philippines,Philippines,1194.2,0.0,0.0572,52.667795
7652,13.9847222222222,120.627777777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,313.32,0.0,0.0534,52.667795
7653,13.9859166666667,120.621472222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,817.96,0.0,0.0572,52.667795
7654,13.9868333333333,120.63,Pacific,Central Indo-Pacific,North Philippines,Philippines,17.51,0.0,0.0534,52.667795
7655,13.9900833333333,120.622444444444,Pacific,Central Indo-Pacific,North Philippines,Philippines,421.13,1.0,0.0572,52.667795
7656,14.0183333333333,120.618611111111,Pacific,Central Indo-Pacific,North Philippines,Philippines,132.46,1.0,0.0535,53.263272
7657,14.0201111111111,120.616555555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,177.41,1.0,0.0535,53.263272
7658,14.1133055555556,120.608166666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,134.45,1.0,0.053,53.851349
7659,14.1174166666667,120.606472222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,74.85,1.0,0.053,53.851349
7660,14.1723611111111,120.578111111111,Pacific,Central Indo-Pacific,North Philippines,Philippines,34.14,1.0,0.0608,53.912705
7661,14.1728333333333,120.580722222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,79.97,1.0,0.0608,53.912705
7662,14.1746388888889,120.595444444444,Pacific,Central Indo-Pacific,North Philippines,Philippines,109.55,0.0,0.0666,53.912705
7663,14.1758055555556,120.587861111111,Pacific,Central Indo-Pacific,North Philippines,Philippines,53.28,0.0,0.0741,53.912705
7664,14.1759722222222,120.587555555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,72.7,0.0,0.0741,53.912705
7665,14.1761666666667,120.584527777778,Pacific,Central Indo-Pacific,North Philippines,Philippines,226.21,1.0,0.0741,53.912705
7666,14.1767777777778,120.587305555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,172.24,0.0,0.0741,53.912705
7667,14.1917222222222,120.586722222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,116.88,0.0,0.091233055,53.912705
7668,14.192,120.586722222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,113.95,0.0,0.091233055,53.912705
7669,14.1936944444444,120.585944444444,Pacific,Central Indo-Pacific,North Philippines,Philippines,17.4,0.0,0.0955,53.912705
7670,14.19725,120.584305555556,Pacific,Central Indo-Pacific,North Philippines,Philippines,81.01,1.0,0.0955,53.912705
7671,14.7572222222222,120.239166666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,518.24,0.0,0.0752,44.258868
7672,14.7572777777778,120.237666666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,648.65,0.0,0.0752,44.258868
7673,14.7586388888889,120.237888888889,Pacific,Central Indo-Pacific,North Philippines,Philippines,483.68,0.0,0.0752,44.258868
7674,14.7671111111111,120.222972222222,Pacific,Central Indo-Pacific,North Philippines,Philippines,202.2,0.0,0.0853,44.258868
7675,14.8092222222222,121.838166666667,Pacific,Central Indo-Pacific,North Philippines,Philippines,5274.33,2.0,0.0581,63.836768
7676,17.885,-66.9516666666667,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,5096.08,2.0,0.0442,61.959838
7677,17.8988888888889,-66.0152777777778,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,6766.08,2.0,0.0328,65.052799
7678,17.9186111111111,-67.0191666666667,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,1843.92,2.0,0.0816,59.789652
7679,17.9186111111111,-66.9686111111111,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,1280.59,2.0,0.0674,59.789652
7680,17.935,-66.8844444444445,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,1234.89,2.0,0.072340116,59.789652
7681,17.9552777777778,-67.0530555555556,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,1302.36,0.0,0.081534207,59.789652
7682,18.08825,-65.4618888888889,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,415.59,2.0,0.0308,71.402764
7683,18.3478333333333,-65.5708055555556,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,73.1,0.0,0.0623,56.646987
7684,18.4499444444444,-66.0153888888889,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,368.22,0.0,0.0502,58.973388
7685,18.4689722222222,-66.0908333333333,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,204.36,2.0,0.0584,58.973388
7686,18.4745,-66.1874444444445,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,44.19,0.0,0.0781,44.07735
7687,18.4829166666667,-66.3423888888889,Atlantic,Tropical Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",United States,233.24,2.0,0.0555,44.07735
7688,26.0,51.5,Arabian Gulf,Western Indo-Pacific,Persian Gulf,Qatar,5228.22,1.0,0.0,46.345177
7689,25.75,51.4167,Arabian Gulf,Western Indo-Pacific,Persian Gulf,Qatar,2447.96,0.0,0.0,46.30452
7690,26.0,51.4,Arabian Gulf,Western Indo-Pacific,Persian Gulf,Qatar,646.13,2.0,0.0,46.359915
7692,-21.1544,55.272,Indian,Western Indo-Pacific,Mascarene Islands,France,581.2,2.0,0.0266,46.278371
7693,-21.1179,55.8251,Indian,Western Indo-Pacific,Mascarene Islands,France,2556.17,2.0,0.0296,47.75033
7694,-21.08,55.233,Indian,Western Indo-Pacific,Mascarene Islands,France,545.9,0.0,0.0263,48.180456
7695,-21.16,55.28,Indian,Western Indo-Pacific,Mascarene Islands,France,530.94,2.0,0.0266,46.278371
7696,-21.26,55.325,Indian,Western Indo-Pacific,Mascarene Islands,France,478.7,2.0,0.027081249,45.870146
7697,-21.0867,55.2407,Indian,Western Indo-Pacific,Mascarene Islands,France,629.59,0.0,0.0252,53.254279
7698,-21.158,55.289,Indian,Western Indo-Pacific,Mascarene Islands,France,171.85,2.0,0.0266,46.278371
7699,-21.1,55.2526,Indian,Western Indo-Pacific,Mascarene Islands,France,453.05,0.0,0.0241,46.278371
7700,-21.258,55.3253,Indian,Western Indo-Pacific,Mascarene Islands,France,276.57,2.0,0.027081249,45.870146
7701,-21.1725,55.2825,Indian,Western Indo-Pacific,Mascarene Islands,France,400.2,2.0,0.026,46.191271
7703,-21.1736,55.2825,Indian,Western Indo-Pacific,Mascarene Islands,France,416.89,2.0,0.026,46.191271
7704,-21.1836,55.2858,Indian,Western Indo-Pacific,Mascarene Islands,France,113.0,2.0,0.026,46.191271
7705,-21.1135,55.2526,Indian,Western Indo-Pacific,Mascarene Islands,France,50.18,2.0,0.0241,46.278371
7706,-21.0811,55.2231,Indian,Western Indo-Pacific,Mascarene Islands,France,535.27,0.0,0.0263,48.180456
7707,-21.1,55.2417,Indian,Western Indo-Pacific,Mascarene Islands,France,594.28,0.0,0.0252,53.254279
7708,-20.9228,55.3417,Indian,Western Indo-Pacific,Mascarene Islands,France,14.82,2.0,0.0306,45.63582
7709,-21.05,55.23,Indian,Western Indo-Pacific,Mascarene Islands,France,238.1,2.0,0.0,48.180456
7710,-21.3322,55.4557,Indian,Western Indo-Pacific,Mascarene Islands,France,222.14,2.0,0.0,45.870146
